,polarity,tweet_Id,date,fulltweet
1479,0.0,1459359111313829891,2021-11-13T03:15:00.000Z,keep name
1480,0.0,1459359116577718272,2021-11-13T03:15:01.000Z,keep name
1481,0.0,1459359118913908739,2021-11-13T03:15:02.000Z,ken mediocre yes countless games but host lacks charisma charm u giving watching paint dry u
1482,0.0,1459359126992080903,2021-11-13T03:15:04.000Z,keep name
1483,0.0,1459359158134878215,2021-11-13T03:15:11.000Z,not tag guy say inferior discussing favoribity seriously makes look like hole
1484,0.0,1459359158663266307,2021-11-13T03:15:11.000Z,keep name
1485,0.0,1459359170587619330,2021-11-13T03:15:14.000Z,myak part cdm myanmar never easy un ambassador parents served warrant son th u
1487,0.0,1459359174698184704,2021-11-13T03:15:15.000Z,something bad happened
1488,0.0,1459359204255412225,2021-11-13T03:15:22.000Z,man people made nicest man planet angry
1492,0.0,1459359407209385996,2021-11-13T03:16:10.000Z,keep name
1493,0.0,1459359428369694721,2021-11-13T03:16:15.000Z,keep name
1494,0.0,1459359438339518465,2021-11-13T03:16:18.000Z,not want people tagging show bitter
1495,0.0,1459359471424065536,2021-11-13T03:16:26.000Z,keep name
1496,0.0,1459359472107900937,2021-11-13T03:16:26.000Z,never
1497,0.0,1459359510019985410,2021-11-13T03:16:35.000Z,keep name
1498,0.0,1459359528324116484,2021-11-13T03:16:39.000Z,keep name
1500,0.0,1459359568769826821,2021-11-13T03:16:49.000Z,keep name
1501,0.0,1459359586864054272,2021-11-13T03:16:53.000Z,keep name
1506,0.0,1459359677549105155,2021-11-13T03:17:15.000Z,keep name
1509,0.0,1459359716073746434,2021-11-13T03:17:24.000Z,keep name
1510,0.0,1459359779911049216,2021-11-13T03:17:39.000Z,keep name
1511,0.0,1459359823418507264,2021-11-13T03:17:50.000Z,keep name
1512,0.0,1459359836571770885,2021-11-13T03:17:53.000Z,keep name
1513,0.0,1459359836680998913,2021-11-13T03:17:53.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1514,0.0,1459359849750450177,2021-11-13T03:17:56.000Z,agree howard not getting vaccine putting everyone come contact
1515,0.0,1459359852208263172,2021-11-13T03:17:57.000Z,shake dust sir shake dust man formidable legacy need not worry fitting another
1516,0.0,1459359854305366020,2021-11-13T03:17:57.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
1518,0.0,1459359897804423171,2021-11-13T03:18:07.000Z,keep name
1521,0.0,1459359948442415114,2021-11-13T03:18:19.000Z,not want people tagging show bitter
1522,0.0,1459359970001051651,2021-11-13T03:18:25.000Z,keep name
1523,0.0,1459360029316890631,2021-11-13T03:18:39.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
1525,0.0,1459360042818306050,2021-11-13T03:18:42.000Z,keep name
1527,0.0,1459360061612969986,2021-11-13T03:18:46.000Z,keep name
1528,0.0,1459360075659857923,2021-11-13T03:18:50.000Z,keep name
1530,0.0,1459360081049526276,2021-11-13T03:18:51.000Z,wife tried put day like hell no absolutely not king literacy
1531,0.0,1459360097034018818,2021-11-13T03:18:55.000Z,keep name
1532,0.0,1459360119783714817,2021-11-13T03:19:00.000Z,oh gon na get eaten alive snitch tag lmao
1533,0.0,1459360171365392391,2021-11-13T03:19:13.000Z,keep name
1536,0.0,1459360273798770689,2021-11-13T03:19:37.000Z,judge schroeder keeps getting worse horrific n nno mistrial not cards stunt u
1537,0.0,1459360327230017537,2021-11-13T03:19:50.000Z,keep name
1538,0.0,1459360365540777985,2021-11-13T03:19:59.000Z,keep name
1539,0.0,1459360376953393153,2021-11-13T03:20:02.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1540,0.0,1459360400651268099,2021-11-13T03:20:07.000Z,made huge mistake lb not get another opportunity like
1542,0.0,1459360416790769666,2021-11-13T03:20:11.000Z,keep name
1545,0.0,1459360484138917893,2021-11-13T03:20:27.000Z,keep name
1546,0.0,1459360488450572289,2021-11-13T03:20:28.000Z,keep name
1547,0.0,1459360490199687171,2021-11-13T03:20:29.000Z,keep name
1548,0.0,1459360560986812421,2021-11-13T03:20:46.000Z,keep name
1549,0.0,1459360574744109057,2021-11-13T03:20:49.000Z,played fool card passed king loss n ntime future seasons cancelled n nshall place bets kinda like dead pool tv shows
1552,0.0,1459360613671575559,2021-11-13T03:20:58.000Z,keep name
1554,0.0,1459360664196055040,2021-11-13T03:21:10.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1555,0.0,1459360670537990144,2021-11-13T03:21:12.000Z,keep name
1556,0.0,1459360692092342278,2021-11-13T03:21:17.000Z,think doj not bring charges since bannon got trump pardon right not inclusive bannon federal crimes time nif otherwise like manafort double applies but manafort dj applied simultaneous state crimes weird
1558,0.0,1459360772597952520,2021-11-13T03:21:36.000Z,keep name
1559,0.0,1459360817455976450,2021-11-13T03:21:47.000Z,keep name
1560,0.0,1459360821226651653,2021-11-13T03:21:48.000Z,keep name
1561,0.0,1459360861815021569,2021-11-13T03:21:57.000Z,keep name
1562,0.0,1459360872564871171,2021-11-13T03:22:00.000Z,literally passed white guy executive power like not know people pay attention world around but happens like lot people getting sick
1563,0.0,1459360910368075777,2021-11-13T03:22:09.000Z,keep name
1564,0.0,1459360910640922628,2021-11-13T03:22:09.000Z,keep name
1565,0.0,1459360948087672833,2021-11-13T03:22:18.000Z,keep name
1566,0.0,1459361002760331266,2021-11-13T03:22:31.000Z,keep name
1567,0.0,1459361009278373893,2021-11-13T03:22:32.000Z,keep name
1571,0.0,1459361114970546176,2021-11-13T03:22:58.000Z,keep name
1572,0.0,1459361122478432258,2021-11-13T03:22:59.000Z,keep name
1573,0.0,1459361158301896706,2021-11-13T03:23:08.000Z,keep name
1574,0.0,1459361171077799938,2021-11-13T03:23:11.000Z,good job ruining iconic brand decades universal love appreciation
1575,0.0,1459361183043973122,2021-11-13T03:23:14.000Z,keep name
1576,0.0,1459361187028602881,2021-11-13T03:23:15.000Z,many unanswered clues episode u
1577,0.0,1459361199536148483,2021-11-13T03:23:18.000Z,keep name
1578,0.0,1459361215382122496,2021-11-13T03:23:22.000Z,vanb yeah due process double things constitution side note themyou know smh
1580,0.0,1459361229181308936,2021-11-13T03:23:25.000Z,still not charge charges may found not guilty n double applies feds well state court
1581,0.0,1459361253055414280,2021-11-13T03:23:31.000Z,planet warms many protected areas become less suited types organisms ecosystems created u
1582,0.0,1459361256918425600,2021-11-13T03:23:31.000Z,keep name
1583,0.0,1459361280008101888,2021-11-13T03:23:37.000Z,keep name
1584,0.0,1459361280385437697,2021-11-13T03:23:37.000Z,keep name
1585,0.0,1459361311897358342,2021-11-13T03:23:45.000Z,keep name
1588,0.0,1459361387411501056,2021-11-13T03:24:03.000Z,isnt bean dad antisemitic dude
1589,0.0,1459361405241548800,2021-11-13T03:24:07.000Z,keep name
1590,0.0,1459361461348843525,2021-11-13T03:24:20.000Z,every year dozens pregnant women xa die childbirth indiana hundreds almost die indystar spent u
1591,0.0,1459361468801949701,2021-11-13T03:24:22.000Z,keep name
1592,0.0,1459361469573869570,2021-11-13T03:24:22.000Z,keep name
1593,0.0,1459361475496222723,2021-11-13T03:24:24.000Z,keep name
1594,0.0,1459361482660098050,2021-11-13T03:24:25.000Z,keep name
1596,0.0,1459361494576078849,2021-11-13T03:24:28.000Z,kind thing continues give f fia black eye lack common sense laughing stock one
1597,0.0,1459361496584974342,2021-11-13T03:24:29.000Z,hard pass jennings personally
1598,0.0,1459361510585778177,2021-11-13T03:24:32.000Z,keep name
1599,0.0,1459361522015252488,2021-11-13T03:24:35.000Z,keep name
1600,0.0,1459361528281501703,2021-11-13T03:24:36.000Z,keep name
1604,0.0,1459361572481126402,2021-11-13T03:24:47.000Z,not want people tagging show bitter
1606,0.0,1459361595943915522,2021-11-13T03:24:52.000Z,bullshit scare tactics boost lib polling aresholes pathetic n nin addition bullshit puts trading position desperate join lib economic vandalism past years
1608,0.0,1459361607297998848,2021-11-13T03:24:55.000Z,keep name
1609,0.0,1459361607344078856,2021-11-13T03:24:55.000Z,keep name
1611,0.0,1459361630412673024,2021-11-13T03:25:00.000Z,edmktg host search helped us learn team post alex trebek traaaaaassssh levar u
1613,0.0,1459361661752680452,2021-11-13T03:25:08.000Z,keep name
1614,0.0,1459361691834073093,2021-11-13T03:25:15.000Z,keep name
1615,0.0,1459361709018152963,2021-11-13T03:25:19.000Z,ken charisma day old mcdonalds french fry
1617,0.0,1459361752773136384,2021-11-13T03:25:30.000Z,keep name
1618,0.0,1459361771966316548,2021-11-13T03:25:34.000Z,keep name
1620,0.0,1459361820850987016,2021-11-13T03:25:46.000Z,keep name
1621,0.0,1459361860671705094,2021-11-13T03:25:55.000Z,u f af levar
1623,0.0,1459361899494223875,2021-11-13T03:26:05.000Z,
1624,0.0,1459361902333767680,2021-11-13T03:26:05.000Z,keep name
1626,0.0,1459361928170590208,2021-11-13T03:26:11.000Z,keep name
1627,0.0,1459361929793880066,2021-11-13T03:26:12.000Z,keep name
1628,0.0,1459361931807047684,2021-11-13T03:26:12.000Z,keep name
1630,0.0,1459361986731511808,2021-11-13T03:26:25.000Z,keep name
1631,0.0,1459361998710452224,2021-11-13T03:26:28.000Z,keep name
1632,0.0,1459362013323399173,2021-11-13T03:26:32.000Z,keep name
1634,0.0,1459362029014237184,2021-11-13T03:26:36.000Z,people would tune trump hosting think entertaining would much needs money u lie correct answers blame liberals
1635,0.0,1459362049734156288,2021-11-13T03:26:40.000Z,keep name
1636,0.0,1459362077156392963,2021-11-13T03:26:47.000Z,husband watched every night years passed last tv show watched together alex diagnosed went back watching host fiasco done good
1637,0.0,1459362078058233858,2021-11-13T03:26:47.000Z,keep name
1638,0.0,1459362093702991875,2021-11-13T03:26:51.000Z,keep name
1639,0.0,1459362120257179658,2021-11-13T03:26:57.000Z,keep name
1640,0.0,1459362146802978816,2021-11-13T03:27:04.000Z,keep name
1642,0.0,1459362212603117568,2021-11-13T03:27:19.000Z,yo actually pissed not selected host around since reading rainbow seen numerous prolific rolls fucking bull shit maybe jon stewart start game show u f
1644,0.0,1459362225567764482,2021-11-13T03:27:22.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1645,0.0,1459362234702843907,2021-11-13T03:27:25.000Z,downunder hard talk ridley career may needs worry get right important thing waller playing not close even though gesicki stud
1646,0.0,1459362254852403201,2021-11-13T03:27:29.000Z,keep name
1647,0.0,1459362260393021445,2021-11-13T03:27:31.000Z,keep name
1648,0.0,1459362264008429569,2021-11-13T03:27:32.000Z,try watch little television possible horrible decision help lot
1651,0.0,1459362308619223040,2021-11-13T03:27:42.000Z,keep name
1652,0.0,1459362321868808192,2021-11-13T03:27:45.000Z,keep name
1653,0.0,1459362356677386242,2021-11-13T03:27:54.000Z,keep name
1656,0.0,1459362481793605635,2021-11-13T03:28:23.000Z,keep name
1657,0.0,1459362494196113421,2021-11-13T03:28:26.000Z,keep name
1658,0.0,1459362545802776578,2021-11-13T03:28:39.000Z,keep name
1659,0.0,1459362548268953603,2021-11-13T03:28:39.000Z,would not want associated jennings guy either
1662,0.0,1459362621241520135,2021-11-13T03:28:57.000Z,keep name
1666,0.0,1459362738799407108,2021-11-13T03:29:25.000Z,steve bannon got indicted against law called double not put trial thing twice also pleading th legal but thing not tell truth obvious dem plan n
1668,0.0,1459362774421807104,2021-11-13T03:29:33.000Z,need new legislation makes illegal file malign frivolous lawsuits against independent media outlets journalists attacks put free press
1671,0.0,1459362895200931843,2021-11-13T03:30:02.000Z,gotten kind yikes
1673,0.0,1459362934086258694,2021-11-13T03:30:11.000Z,keep name
1675,0.0,1459362955305406464,2021-11-13T03:30:16.000Z,keep name
1679,0.0,1459363100172292097,2021-11-13T03:30:51.000Z,keep name
1680,0.0,1459363108015816710,2021-11-13T03:30:53.000Z,keep name
1681,0.0,1459363114365894656,2021-11-13T03:30:54.000Z,keep name
1682,0.0,1459363126370082820,2021-11-13T03:30:57.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1683,0.0,1459363162579513346,2021-11-13T03:31:06.000Z,lol bitter
1684,0.0,1459363181931884546,2021-11-13T03:31:10.000Z,make ken jennings permanent host
1685,0.0,1459363185618735106,2021-11-13T03:31:11.000Z,u f u f failed military experiment global conspiracy spanning decades two parallel worlds coll u
1686,0.0,1459363186159734788,2021-11-13T03:31:11.000Z,el man dijo que ya no quiere nada que ver con el programa n xa ya xe jelo de etiquetar
1687,0.0,1459363190953893890,2021-11-13T03:31:13.000Z,keep name
1688,0.0,1459363203486474241,2021-11-13T03:31:16.000Z,theekword liberalism green energy n nthe poor worst affected ecological collapse entire island nations dan u
1692,0.0,1459363260264853504,2021-11-13T03:31:29.000Z,punishing americans putting seniors barely getting good people idiots
1693,0.0,1459363260562653189,2021-11-13T03:31:29.000Z,keep name
1694,0.0,1459363289700384768,2021-11-13T03:31:36.000Z,keep name
1696,0.0,1459363321795252230,2021-11-13T03:31:44.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1697,0.0,1459363346638065667,2021-11-13T03:31:50.000Z,keep name
1699,0.0,1459363417018580997,2021-11-13T03:32:06.000Z,keep name
1700,0.0,1459363436068950018,2021-11-13T03:32:11.000Z,sit racists butt somewhere coz not know body care but
1701,0.0,1459363445128585221,2021-11-13T03:32:13.000Z,mr burton not want none curse going
1702,0.0,1459363465886326786,2021-11-13T03:32:18.000Z,keep name
1703,0.0,1459363496160907271,2021-11-13T03:32:25.000Z,watered language latest text loss damage puts cop
1704,0.0,1459363505073577987,2021-11-13T03:32:27.000Z,john wall may not play anyone nba season fansided nba
1705,0.0,1459363518969532425,2021-11-13T03:32:31.000Z,keep name
1706,0.0,1459363533553115137,2021-11-13T03:32:34.000Z,keep name
1708,0.0,1459363575357710338,2021-11-13T03:32:44.000Z,levar said f k
1709,0.0,1459363576188215296,2021-11-13T03:32:44.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1710,0.0,1459363596375314432,2021-11-13T03:32:49.000Z,keep name
1714,0.0,1459363752910929921,2021-11-13T03:33:27.000Z,em dang typo u f u f
1715,0.0,1459363789015592966,2021-11-13T03:33:35.000Z,keep name
1716,0.0,1459363806828662792,2021-11-13T03:33:39.000Z,appeal not guilty verdict thought not guilty otherwise double n nthis whole trial ridiculous display white privilege but wisconsin not see anything happening beyond not guilty
1717,0.0,1459363809588662275,2021-11-13T03:33:40.000Z,levar actually good production purposely tried sabotage editing putting against olympics sinking ship riddle problematic people ex producer ken jennings quite frankly show beneath u f
1721,0.0,1459363908624556033,2021-11-13T03:34:04.000Z,keep name
1722,0.0,1459363926366298114,2021-11-13T03:34:08.000Z,would u loved gone differently but fix gave week gave job executive producer fall grace pretty sweet though end u loss not u ufe f
1723,0.0,1459363935317110793,2021-11-13T03:34:10.000Z,keep name
1724,0.0,1459363992984383490,2021-11-13T03:34:24.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1725,0.0,1459364126074060805,2021-11-13T03:34:55.000Z,keep name
1726,0.0,1459364140045066241,2021-11-13T03:34:59.000Z,much ur boobs weigh music plays
1728,0.0,1459354217731215360,2021-11-13T02:55:33.000Z,priceless yet incorrect response
1729,0.0,1459354233136893952,2021-11-13T02:55:37.000Z,u cunder fifth amendment constitution americans protected against self incrimination but people pardoned no longer legal harvard law school professor laurence tribe told time u
1734,0.0,1459354407787806724,2021-11-13T02:56:18.000Z,right defend attacked watch tapes life hadn u good possibility would killed
1736,0.0,1459354571730423814,2021-11-13T02:56:58.000Z,safety doctors hospital yet murder happening right inside campus truly h u
1740,0.0,1459354946965442560,2021-11-13T02:58:27.000Z,safety doctors hospital yet murder happening right inside campus truly h u
1741,0.0,1459354982696824834,2021-11-13T02:58:36.000Z,bruce schroeder judge guy complete moron bible quotes u use ipad wtf
1742,0.0,1459355082588368897,2021-11-13T02:58:59.000Z,gray wolf protected years but n sic u
1743,0.0,1459355305570029570,2021-11-13T02:59:53.000Z,baloney ilhans life not but hope tenure congress ungrateful unamerican loser
1744,0.0,1459355337354625024,2021-11-13T03:00:00.000Z,l shut tens thousands jobs would lost across region billions dollars economy activit u
1746,0.0,1459355387921108997,2021-11-13T03:00:12.000Z,john radcliffe maria u f info vindicates trump puts hillary clinton obama biden schiff legal jeopar u
1748,0.0,1459355406778707977,2021-11-13T03:00:17.000Z,sorry hypothetical burglar violates first precept self defense nthe elements self defense law n u aainnocence n u aaimminence ability opportunity n u aaproportionality n u aaavoidance n u aareasonableness subjective objective
1749,0.0,1459355503310503937,2021-11-13T03:00:40.000Z,kyle rittenhouse prosecutors wanting jury consider lesser different charges sleazy unconstitutional bait switch also constitutes double robs defense fundamental due process defended charges not
1752,0.0,1459355688728100866,2021-11-13T03:01:24.000Z,kyle rittenhouse prosecutors wanting jury consider lesser different charges sleazy unconstitutional bait switch also constitutes double robs defense fundamental due process defended charges not
1753,0.0,1459355768252030976,2021-11-13T03:01:43.000Z,judge schroeder keeps getting worse horrific n nno mistrial not cards stunt u
1754,0.0,1459355804763443201,2021-11-13T03:01:52.000Z,weiss kyle rittenhouse prosecutors wanting jury consider lesser different charges sleazy unconstitutional bait switch also constitutes double robs defense fundamental due process defended charges not
1755,0.0,1459355830017576966,2021-11-13T03:01:58.000Z,bruce schroeder judge guy complete moron bible quotes u use ipad wtf u
1756,0.0,1459355946124136450,2021-11-13T03:02:25.000Z,kyle rittenhouse prosecutors wanting jury consider lesser different charges sleazy unconstitutional b u
1759,0.0,1459356193491726343,2021-11-13T03:03:24.000Z,keep name
1761,0.0,1459356283316879361,2021-11-13T03:03:46.000Z,keep name
1762,0.0,1459356286861021189,2021-11-13T03:03:46.000Z,keep name
1763,0.0,1459356335456362497,2021-11-13T03:03:58.000Z,keep name
1764,0.0,1459356341215006721,2021-11-13T03:03:59.000Z,keep name
1765,0.0,1459356346449604612,2021-11-13T03:04:01.000Z,keep name
1766,0.0,1459356349712773120,2021-11-13T03:04:01.000Z,keep name
1767,0.0,1459356370155630595,2021-11-13T03:04:06.000Z,know trump judge assigned either going let go give day minimum fine count still never produce documents testify committee double means not anything else
1768,0.0,1459356370231173124,2021-11-13T03:04:06.000Z,keep name
1769,0.0,1459356382277210114,2021-11-13T03:04:09.000Z,don u know look texas states may follow texas women u health care
1770,0.0,1459356386240856066,2021-11-13T03:04:10.000Z,keep name
1771,0.0,1459356389655015425,2021-11-13T03:04:11.000Z,keep name
1772,0.0,1459356390963625984,2021-11-13T03:04:11.000Z,keep name
1774,0.0,1459356430352461827,2021-11-13T03:04:21.000Z,confused tweet
1775,0.0,1459356436941651968,2021-11-13T03:04:22.000Z,keep name
1776,0.0,1459356437436678152,2021-11-13T03:04:22.000Z,keep name
1777,0.0,1459356440330657797,2021-11-13T03:04:23.000Z,keep name
1778,0.0,1459356462338265092,2021-11-13T03:04:28.000Z,keep name
1780,0.0,1459356485314613252,2021-11-13T03:04:34.000Z,keep name
1781,0.0,1459356491048046601,2021-11-13T03:04:35.000Z,isnt bean dad antisemitic dude
1785,0.0,1459356533632950276,2021-11-13T03:04:45.000Z,keep name
1786,0.0,1459356536908750850,2021-11-13T03:04:46.000Z,oh shut already
1788,0.0,1459356565614514177,2021-11-13T03:04:53.000Z,keep name
1789,0.0,1459356572551942147,2021-11-13T03:04:55.000Z,keep name
1792,0.0,1459356586846167055,2021-11-13T03:04:58.000Z,keep name
1793,0.0,1459356624699621385,2021-11-13T03:05:07.000Z,keep name
1795,0.0,1459356642340913155,2021-11-13T03:05:11.000Z,keep name
1797,0.0,1459356657310478340,2021-11-13T03:05:15.000Z,keep name
1799,0.0,1459356678848143363,2021-11-13T03:05:20.000Z,keep name
1800,0.0,1459356700805410823,2021-11-13T03:05:25.000Z,keep name
1801,0.0,1459356715732848642,2021-11-13T03:05:29.000Z,keep name
1803,0.0,1459356730740011012,2021-11-13T03:05:32.000Z,keep name
1804,0.0,1459356749803126790,2021-11-13T03:05:37.000Z,keep name
1805,0.0,1459356754110607365,2021-11-13T03:05:38.000Z,keep name
1806,0.0,1459356758325874690,2021-11-13T03:05:39.000Z,
1808,0.0,1459356805927215105,2021-11-13T03:05:50.000Z,shady not called saladore smh
1809,0.0,1459356809752461316,2021-11-13T03:05:51.000Z,go off uncle
1810,0.0,1459356815649607684,2021-11-13T03:05:53.000Z,keep name
1811,0.0,1459356825753686018,2021-11-13T03:05:55.000Z,keep name
1813,0.0,1459356837065617414,2021-11-13T03:05:58.000Z,keep name
1814,0.0,1459356848914636803,2021-11-13T03:06:00.000Z,keep name
1815,0.0,1459356867897937926,2021-11-13T03:06:05.000Z,bean dad u best friend weird
1817,0.0,1459356879352524801,2021-11-13T03:06:08.000Z,keep name
1818,0.0,1459356879692382210,2021-11-13T03:06:08.000Z,keep name
1823,0.0,1459356941310849029,2021-11-13T03:06:23.000Z,keep name
1825,0.0,1459356960025759746,2021-11-13T03:06:27.000Z,u even watch show anymore tbh showed poor judgement entirety hosting u csearch u rigged mike richards mike richards u favor failing properly vet anti science nuts like oz rodgers done imo
1826,0.0,1459356967130988546,2021-11-13T03:06:29.000Z,morons
1827,0.0,1459356978971430914,2021-11-13T03:06:31.000Z,keep name
1828,0.0,1459356981492387844,2021-11-13T03:06:32.000Z,keep name
1830,0.0,1459357012056326146,2021-11-13T03:06:39.000Z,ken jennings sucks hist opinion gives glare contests either not know give wrong answers
1831,0.0,1459357018813345797,2021-11-13T03:06:41.000Z,keep name
1832,0.0,1459357019715026946,2021-11-13T03:06:41.000Z,keep name
1833,0.0,1459357022005039110,2021-11-13T03:06:42.000Z,go u really no need ken pressure contestants provide answer let focus let time run needed
1834,0.0,1459357053231656967,2021-11-13T03:06:49.000Z,not enjoy ken jennings
1835,0.0,1459357055106564097,2021-11-13T03:06:50.000Z,keep name
1836,0.0,1459357073775509504,2021-11-13T03:06:54.000Z,cousin puts life vehicle one time imma jaw shit park
1837,0.0,1459357091122974727,2021-11-13T03:06:58.000Z,nah
1838,0.0,1459357108676313090,2021-11-13T03:07:02.000Z,keep name
1839,0.0,1459357111834529799,2021-11-13T03:07:03.000Z,keep name
1840,0.0,1459357114196017153,2021-11-13T03:07:04.000Z,keep name
1841,0.0,1459357131023466497,2021-11-13T03:07:08.000Z,aint us fucked uncle aint watched shit since
1842,0.0,1459357133028225026,2021-11-13T03:07:08.000Z,host search helped us learn team post alex trebek traaaaaassssh levar dodged bullet
1843,0.0,1459357133762224128,2021-11-13T03:07:08.000Z,far fallen u f
1844,0.0,1459357147683344385,2021-11-13T03:07:12.000Z,keep name
1845,0.0,1459357159427244042,2021-11-13T03:07:15.000Z,getting scholarships takes away financial concerns student go but modi government power u
1847,0.0,1459357170487545864,2021-11-13T03:07:17.000Z,ever since nta started conducting examinations scam surrounding exams also rise students caree u
1850,0.0,1459357194751819783,2021-11-13T03:07:23.000Z,sut da fuk
1851,0.0,1459357202565804035,2021-11-13T03:07:25.000Z,keep name
1852,0.0,1459357214565535751,2021-11-13T03:07:28.000Z,keep name
1854,0.0,1459357237256806401,2021-11-13T03:07:33.000Z,keep name
1855,0.0,1459357286003007489,2021-11-13T03:07:45.000Z,morons
1856,0.0,1459357304311083008,2021-11-13T03:07:49.000Z,keep name
1859,0.0,1459357348359806977,2021-11-13T03:08:00.000Z,keep name
1861,0.0,1459357354219159563,2021-11-13T03:08:01.000Z,keep name
1863,0.0,1459357361353732103,2021-11-13T03:08:03.000Z,keep name
1865,0.0,1459357364314787841,2021-11-13T03:08:03.000Z,keep name
1866,0.0,1459357368832167939,2021-11-13T03:08:04.000Z,keep name
1867,0.0,1459357400402694148,2021-11-13T03:08:12.000Z,ableist trash
1868,0.0,1459357401778319362,2021-11-13T03:08:12.000Z,keep name
1871,0.0,1459357460842434564,2021-11-13T03:08:26.000Z,keep name
1872,0.0,1459357487577112577,2021-11-13T03:08:33.000Z,one china prominent organizations sexual minorities shut online channels since facing shri u
1874,0.0,1459357511950249995,2021-11-13T03:08:39.000Z,keep name
1876,0.0,1459357521903243266,2021-11-13T03:08:41.000Z,keep name
1877,0.0,1459357530044481537,2021-11-13T03:08:43.000Z,keep name
1878,0.0,1459357531529175043,2021-11-13T03:08:43.000Z,keep name
1879,0.0,1459357536965046276,2021-11-13T03:08:45.000Z,keep name
1882,0.0,1459357570964115460,2021-11-13T03:08:53.000Z,sinking ship u glad u no longer affiliated honestly u beneath
1883,0.0,1459357629440880642,2021-11-13T03:09:07.000Z,no celeb touching pile hot ableist racist garbage dead brand doesn u know yet
1884,0.0,1459357631760506880,2021-11-13T03:09:07.000Z,keep name
1885,0.0,1459357635199787011,2021-11-13T03:09:08.000Z,keep name
1886,0.0,1459357649972215813,2021-11-13T03:09:11.000Z,horse done gone thru gate u f
1887,0.0,1459357694838640641,2021-11-13T03:09:22.000Z,trouble n ncaught sexual molestation naccidentally murdered someone two nsuddenly indicted nis promot u
1888,0.0,1459357694851092483,2021-11-13T03:09:22.000Z,lol bitter
1889,0.0,1459357699695689728,2021-11-13T03:09:23.000Z,tasteless classless boring u f
1890,0.0,1459357720767868932,2021-11-13T03:09:28.000Z,jeppadee dead
1891,0.0,1459357737398288384,2021-11-13T03:09:32.000Z,keep name
1892,0.0,1459357744163479553,2021-11-13T03:09:34.000Z,keep name
1893,0.0,1459357776107429890,2021-11-13T03:09:42.000Z,keep name
1894,0.0,1459357788933558276,2021-11-13T03:09:45.000Z,keep name
1896,0.0,1459357806650437634,2021-11-13T03:09:49.000Z,dude realize insulting levarburton rudeeee
1897,0.0,1459357808093286404,2021-11-13T03:09:49.000Z,keep name
1898,0.0,1459357811075342340,2021-11-13T03:09:50.000Z,not know double
1899,0.0,1459357822685229058,2021-11-13T03:09:53.000Z,keep name
1903,0.0,1459357886157660164,2021-11-13T03:10:08.000Z,keep name
1904,0.0,1459357925344878593,2021-11-13T03:10:17.000Z,mf put family trynna play gangsta wit real demons u f u f fe u u ufe f u f
1905,0.0,1459357928884817924,2021-11-13T03:10:18.000Z,ouch u f
1906,0.0,1459357928926834688,2021-11-13T03:10:18.000Z,keep name
1907,0.0,1459357938905137154,2021-11-13T03:10:20.000Z,keep name
1908,0.0,1459357961185337345,2021-11-13T03:10:26.000Z,keep name
1912,0.0,1459358159479447557,2021-11-13T03:11:13.000Z,keep name
1913,0.0,1459358173857341444,2021-11-13T03:11:16.000Z,keep name
1914,0.0,1459358176986419202,2021-11-13T03:11:17.000Z,agreed opportunity blew
1915,0.0,1459358207634251779,2021-11-13T03:11:24.000Z,keep name
1916,0.0,1459358214210744323,2021-11-13T03:11:26.000Z,not want people tagging show bitter
1919,0.0,1459358233370451970,2021-11-13T03:11:31.000Z,keep name
1920,0.0,1459358248281284608,2021-11-13T03:11:34.000Z,know answers cards right hosting isn u sign intelligence u sign read teleprompter
1921,0.0,1459358252123181060,2021-11-13T03:11:35.000Z,keep name
1923,0.0,1459358304875028486,2021-11-13T03:11:48.000Z,keep name
1924,0.0,1459358319030722560,2021-11-13T03:11:51.000Z,keep name
1926,0.0,1459358342569242625,2021-11-13T03:11:57.000Z,would watched levar u missed opportunity smh u f u f fb u u ufe f
1929,0.0,1459358372382261248,2021-11-13T03:12:04.000Z,keep name
1933,0.0,1459358383467900930,2021-11-13T03:12:06.000Z,keep name
1936,0.0,1459358400307998720,2021-11-13T03:12:10.000Z,keep name
1938,0.0,1459358416946798594,2021-11-13T03:12:14.000Z,keep name
1939,0.0,1459358418876125185,2021-11-13T03:12:15.000Z,keep name
1941,0.0,1459358472919732224,2021-11-13T03:12:28.000Z,keep name
1942,0.0,1459358477613248516,2021-11-13T03:12:29.000Z,keep name
1943,0.0,1459358500270878721,2021-11-13T03:12:34.000Z,keep name
